rideHailAgentID,xCoord,yCoord
rideHailAgent-1803-2015000210995-095469,683263.2252161825,4820346.95405022
rideHailAgent-1803-2016000008218-0124383,686816.0093722241,4820020.632649319
rideHailAgent-900-2014001394187-090645,680131.6225019404,4823792.218477167
rideHailAgent-900-2016001399217-0154221,682724.072792842,4824051.8195791
rideHailAgent-1106-2015001219743-4118610,678394.8474625205,4822593.642313484
rideHailAgent-405-2016000030757-1125285,685014.6579519236,4825641.89273192
rideHailAgent-100-2012001254838-124510,684149.9487759451,4825075.55880485
rideHailAgent-1803-2013000687726-046871,682603.5242108342,4820482.9944989085
rideHailAgent-900-2014001171812-086270,681562.9025846873,4823422.2462391
rideHailAgent-1101-2015000824317-0109376,682094.3240331432,4821260.959506239
rideHailAgent-1105-2014000079080-162892,678871.6053352454,4819484.381025297
rideHailAgent-10102-2016000114870-0127319,681500.3907585854,4819536.597834898
rideHailAgent-10102-2015000362210-397856,679392.7673476457,4819382.679137455
rideHailAgent-10102-2016000389885-0133237,679337.5308094658,4819611.799264296
rideHailAgent-202-2013001200076-055579,680034.6193758418,4826161.14579458
rideHailAgent-10401-2016000029416-0124946,686809.8424561268,4820100.915411666
rideHailAgent-1803-2013000293337-037028,686744.5093203512,4820380.935289743
rideHailAgent-10104-2015000804471-1108102,684875.6300390287,4819374.448756046
rideHailAgent-1106-2012001357312-026574,678623.501625548,4822113.414158913
rideHailAgent-700-2014000224796-066444,683551.7032342077,4824291.063245925
rideHailAgent-10104-2014000432785-070082,685351.7810258424,4819342.801630755
rideHailAgent-1101-2014000444622-070364,680176.8697786429,4820081.498826549
rideHailAgent-10103-2014000113616-263465,678394.4192000548,4819605.469851411
rideHailAgent-1106-2013000105963-231721,678758.226348014,4821761.563628837
rideHailAgent-406-2016001508783-0157621,686870.9265485576,4823779.00571557
rideHailAgent-10102-2013000576300-043908,681617.9042350405,4819618.964229751
rideHailAgent-1101-2015001219743-0118310,679872.4255325745,4820813.014393861
rideHailAgent-201-2014000533554-072897,682870.0654378111,4825432.338913319
rideHailAgent-10102-2015001360314-0121782,681545.0111218286,4819588.531531188
rideHailAgent-1801-2016000715950-1141935,686369.1103472477,4821180.220277724
rideHailAgent-10102-2016001120110-2149313,682749.9468220734,4820455.913653242
rideHailAgent-1001-2013000668727-146304,680547.9688404273,4824625.59298828
rideHailAgent-10103-2016000930780-0146624,682943.3536437728,4820456.261926408
rideHailAgent-1600-2014001198914-087332,683267.9274468016,4822847.0497441925
rideHailAgent-405-2013000190262-034127,687257.4862588489,4823833.033336845
rideHailAgent-10103-2015000810401-3108710,678826.3377052839,4819596.938188287
rideHailAgent-700-2014000475625-071021,684894.4488990589,4822887.852797531
rideHailAgent-1106-2014000869030-378925,678446.1914661321,4821949.129497453
rideHailAgent-300-2012000336992-06318,685537.8765352955,4824363.044890752
rideHailAgent-1101-2013000153074-032900,680510.6230730473,4823586.4339528475
rideHailAgent-1002-2016000510160-1136815,682011.3809666731,4824519.78714636
rideHailAgent-10401-2012001307179-025442,686390.871818298,4821161.159965566
rideHailAgent-1801-2012001331164-026012,682578.9749361108,4820702.784508824
rideHailAgent-1108-2013001243576-056514,678390.5414117898,4819754.32196858
rideHailAgent-10103-2012001047732-020986,680173.1661261615,4821187.292764188
rideHailAgent-405-2012001348814-026368,684412.5794679176,4825287.555269623
rideHailAgent-1105-2015000542370-1100848,678569.3147393562,4819739.959477135
rideHailAgent-1108-2014000017712-061104,678977.7284993161,4819844.437686547
rideHailAgent-10104-2015001391700-2122489,682166.780929888,4821243.704095692
rideHailAgent-1105-2012001348814-026371,678496.192152299,4819508.890643835
rideHailAgent-500-2015001064743-0115365,685459.9070103447,4824104.628785604
rideHailAgent-1107-2016000905283-0146050,678559.5604137622,4822137.29818996
rideHailAgent-500-2012001307179-025329,684909.7000361774,4823862.109123208
rideHailAgent-1001-2016000215667-0129496,680866.0583716749,4823476.274997003
rideHailAgent-10405-2012000965843-119740,678350.6058575637,4829185.782767231
rideHailAgent-1001-2015001270029-0119645,680622.0636667167,4824379.173969853
rideHailAgent-1902-2012000340672-06517,686506.0932465008,4822277.315036779
rideHailAgent-1002-2013001348757-058067,679433.7251981264,4822498.000209357
rideHailAgent-1200-2014000023781-061295,681349.5982477237,4820694.409051519
rideHailAgent-1902-2014000047931-061914,683574.8175030824,4820954.174553324
rideHailAgent-1801-2012000566763-011490,686466.228570776,4822992.738498742
rideHailAgent-1600-2016000444670-0135070,683192.5048710203,4821049.364023297
rideHailAgent-1106-2016000645198-1140280,682865.1919926578,4822557.254552083
rideHailAgent-1107-2013000153878-032988,678940.0370468127,4820608.690697912
rideHailAgent-10405-2012001046758-020949,684549.1961602942,4828636.515227166
rideHailAgent-10401-2015001294650-0120308,685676.8322316539,4824426.532625437
rideHailAgent-1105-2012000052528-0579,678789.6184235958,4819320.834376129
rideHailAgent-10104-2015000935346-0112595,682460.7475175968,4820630.380260436
rideHailAgent-600-2015000391765-098452,684157.0629382901,4823213.260031
rideHailAgent-1001-2016000527491-0137265,681065.3463715934,4824464.419101155
rideHailAgent-1107-2016000055939-0126047,679175.0453707738,4822859.712835408
rideHailAgent-1002-2014001087840-084315,680687.4080444342,4823847.382212899
rideHailAgent-10103-2016000246130-0129994,683389.7330625885,4820608.181567365
rideHailAgent-1105-2015000949415-1112938,682001.092543901,4819559.978124865
rideHailAgent-1804-2015000867802-0111079,683176.6510630784,4820308.268241872
rideHailAgent-202-2012000397841-07859,680061.0276342935,4826308.9815491745
rideHailAgent-1803-2013000802673-148480,684716.4338642106,4822249.753787885
rideHailAgent-1500-2015000712347-1104871,683254.3336828818,4821326.127278569
rideHailAgent-100-2016000510160-0136793,682426.1311209,4824132.287339263
rideHailAgent-1803-2015001275570-0119918,685047.1446101146,4823283.417939732
rideHailAgent-1106-2012000710099-013849,680620.8590106341,4823620.529763271
rideHailAgent-1200-2015001195146-1117915,682018.3847049774,4819917.635558496
rideHailAgent-1200-2016000715950-0141972,681771.556795493,4820426.979587385
rideHailAgent-1801-2013000105963-031811,682409.2287446045,4820531.950790398
rideHailAgent-10104-2014000039346-261529,683430.3170564077,4821770.883588554
rideHailAgent-1803-2014000550778-173587,686886.9580165013,4820347.304736749
rideHailAgent-10405-2015000213571-095677,684062.6259689701,4828356.047867539
rideHailAgent-1803-2013000190262-334169,686755.7204156655,4820251.560283995
rideHailAgent-1107-2014000292394-268106,678685.8438543362,4820510.411049128
rideHailAgent-1600-2014000596551-074825,683985.787800553,4821313.309639604
rideHailAgent-1500-2014000125384-364434,683448.4555467066,4820222.505254254
rideHailAgent-1106-2016000055939-0126044,678769.4393540953,4820419.032761466
rideHailAgent-1902-2016000674755-0140896,685206.3730199587,4819889.340761247
rideHailAgent-1105-2015000696733-0104429,681149.0255556548,4820579.10481252
rideHailAgent-1108-2016000880566-1145752,679891.7169519844,4821314.91807027
rideHailAgent-900-2013000744216-047582,680783.0319493305,4822641.516185366
rideHailAgent-700-2013000377800-239090,682397.0883971296,4823931.670084826
rideHailAgent-1106-2014000053367-762343,678631.9886872446,4822656.8688739855
rideHailAgent-1106-2014000660584-175618,681561.954095862,4823801.413315049
rideHailAgent-1803-2014000182228-065681,682231.4588222466,4820994.878542641
rideHailAgent-1803-2014000032166-161455,685168.3396161399,4822945.8232752485
rideHailAgent-1200-2014000238225-066943,682446.2585486529,4820598.298985809
rideHailAgent-1600-2016000900036-0145968,684848.6028970664,4821562.9129353305
rideHailAgent-1804-2012001398904-027882,686638.5444724752,4820437.957693854
rideHailAgent-1001-2015000046865-092296,682044.7798205151,4823778.251600867
rideHailAgent-600-2015001270029-0119818,683293.9773023854,4824958.348272449
rideHailAgent-405-2014000836826-177821,684986.4864276237,4824617.525278505
rideHailAgent-1108-2014000047893-061640,678371.3391799273,4819464.726932102
rideHailAgent-1105-2012000177185-03484,678912.6309748354,4823746.945431296
rideHailAgent-300-2014001171812-086261,685028.995735826,4824945.072280432
rideHailAgent-405-2015001408710-0122691,686992.6864082428,4824403.145513358
rideHailAgent-1002-2016000250854-0130594,680902.4319945329,4823139.430376475
rideHailAgent-1002-2016000456810-0135372,679577.941033954,4822672.94972671
rideHailAgent-1101-2016001158545-0149991,681842.9641901001,4819407.03704975
rideHailAgent-1105-2016000012225-3124623,678884.3703816477,4819398.106726106
rideHailAgent-1200-2013000532687-343331,680135.7382737768,4821083.967218323
rideHailAgent-405-2016000313262-0131961,685040.5689810805,4822260.346478158
rideHailAgent-401-2014000630646-075118,685880.6397572836,4822891.355231112
rideHailAgent-10104-2013000168908-333199,679851.6183822999,4821591.262344557
rideHailAgent-405-2015000981503-0113758,687223.4890621571,4823752.61508595
rideHailAgent-700-2012000987013-020253,684650.8396085904,4823144.20293758
rideHailAgent-1101-2013000668727-346313,679752.1195985328,4819346.478366107
rideHailAgent-1901-2012000266314-05364,684907.4505360796,4820664.718254821
rideHailAgent-1108-2015001419851-0122908,681814.3950938246,4820386.154011228
rideHailAgent-900-2012000768371-015078,683517.5461187345,4823334.057000684
rideHailAgent-10102-2013001282756-057117,683993.4215695717,4820619.759021914
rideHailAgent-1902-2013000190262-034173,684092.4534178228,4819040.599502365
rideHailAgent-1803-2013001121357-053773,686986.7097922572,4819794.369505418
rideHailAgent-1500-2016001185478-1150418,682659.5462893356,4823019.114348086
rideHailAgent-201-2013000914558-150228,683008.4165852076,4823823.513704444
rideHailAgent-1700-2016000332872-0132123,685870.6619556865,4822977.27417068
rideHailAgent-900-2014000585174-174150,682223.865921012,4824126.06213965
rideHailAgent-900-2013001097023-053435,681704.7803302022,4823776.334448485
rideHailAgent-300-2016001223046-0151997,685737.7542760036,4828833.451834269
rideHailAgent-10102-2015000606577-3102542,679345.0105469181,4819129.623435972
rideHailAgent-10600-2016001045965-0148272,686987.4257224617,4822235.828456969
rideHailAgent-1108-2012000486566-09979,679805.7818391296,4821417.944600587
rideHailAgent-10102-2015000128096-193217,679851.6620436993,4821646.299120782
rideHailAgent-405-2013001222978-056058,684848.187133089,4822411.656544295
rideHailAgent-1801-2015000102574-093038,683544.4283295425,4821090.91449128
rideHailAgent-202-2015000272305-096268,680705.6561521561,4825588.053518688
rideHailAgent-407-2013000226617-035201,686892.8395871829,4823685.1065977095
rideHailAgent-1105-2014000878931-079189,678538.3752247309,4819564.124541157
rideHailAgent-1106-2012001357312-026633,682928.8586209132,4822916.199298264
rideHailAgent-1107-2016000772838-0143520,679540.1269814424,4822450.644068703
rideHailAgent-300-2015000884043-0111913,684659.4111792482,4824410.565493083
rideHailAgent-1001-2013001153397-054114,679326.5232565387,4825247.651780468
rideHailAgent-700-2015000467368-099992,682355.1358770567,4824604.343829354
rideHailAgent-1106-2015001175837-0117604,678637.8246616764,4822889.60247598
rideHailAgent-1901-2013000056397-030575,683672.5866697001,4821081.045755791
rideHailAgent-406-2015000467368-0100031,685494.046191386,4824035.3175762305
rideHailAgent-201-2012000566763-111448,680300.0844193058,4823736.773367529
rideHailAgent-300-2016001223046-1151558,685508.771064819,4824689.926115571
rideHailAgent-1107-2013001026468-051971,683725.7341083469,4820137.942132884
rideHailAgent-1001-2016000012225-0124435,680838.6625103678,4823736.138956543
rideHailAgent-408-2015001283493-0119983,686337.077781878,4827641.097669156
rideHailAgent-10102-2015000790225-0107141,682834.899851069,4824382.621812893
rideHailAgent-1106-2016000819398-1144396,683888.7888638589,4823838.203402998
rideHailAgent-1600-2016000116811-0127618,684045.3412716164,4823606.810484475
rideHailAgent-900-2016000548790-0137839,682033.0620579836,4823935.39038768
rideHailAgent-1200-2015000712347-0104745,681513.7734670043,4823006.394237433
rideHailAgent-1105-2014001176958-086696,678520.0360200474,4819467.688224399
rideHailAgent-1902-2013001135090-053903,683877.1326035088,4820291.616398501
rideHailAgent-1001-2015001270029-0119822,678772.588457471,4823265.220381444
rideHailAgent-1700-2012000169809-03323,684772.1496690443,4822717.051312389
rideHailAgent-10405-2012001075277-021920,681758.6128765997,4824968.420186804
rideHailAgent-10102-2012000584680-111716,679234.7427650113,4819726.803349747
rideHailAgent-1002-2016000150529-0128233,678903.0988805171,4822775.036829373
rideHailAgent-600-2016000155763-0128409,683819.0811975527,4824415.090578486
rideHailAgent-10600-2012001118760-122657,679685.043348827,4821193.804353545
rideHailAgent-300-2016000510160-1136798,684787.0290839169,4826101.350398669
rideHailAgent-900-2015000971084-0113438,682148.3528973338,4823785.952620367
rideHailAgent-1106-2014000212413-166118,678561.7308292835,4823058.887426888
rideHailAgent-700-2013001072441-053151,685409.6267701134,4823954.113205577
rideHailAgent-1600-2013000263579-036175,682488.9419903471,4819699.876236331
rideHailAgent-10102-2016000643612-1139876,681706.0377692922,4819349.426399899
rideHailAgent-408-2016001518968-0157787,686578.4141961078,4825216.077954994
rideHailAgent-500-2015001311731-0120662,687021.0528628612,4824291.719399112
rideHailAgent-1105-2015000732389-1105736,680058.7277129675,4821601.669849536
rideHailAgent-1902-2013001480539-060359,687011.2980482174,4820010.103472269
rideHailAgent-1101-2012001382026-027371,679986.3329284573,4821012.845374215
rideHailAgent-300-2013000606389-244638,684742.4710048619,4824163.276077673
rideHailAgent-10103-2014000022810-061232,678809.2475324817,4819647.54338059
rideHailAgent-10102-2014000536339-172969,681861.6124834567,4819503.765518689
rideHailAgent-600-2015000367198-098117,684141.4590610678,4823123.454219655
rideHailAgent-1106-2012001105744-022209,678572.0832744115,4820836.550851373
rideHailAgent-1002-2016001200571-3150621,679778.7939738022,4823577.403771739
rideHailAgent-201-2012000662519-013562,683396.6516338038,4823759.211958247
rideHailAgent-1600-2015000875080-1111272,683727.2071530516,4822165.53840453
rideHailAgent-1101-2013000854706-049141,679893.2513742899,4821647.174545482
rideHailAgent-1101-2015001219382-0118111,680372.4443061072,4820426.868982438
rideHailAgent-100-2016000364640-0132443,683713.3828888647,4825937.342188392
rideHailAgent-1803-2016000874667-1145622,683867.9869288205,4820465.538020341
rideHailAgent-201-2016000169957-0128694,684970.5733106036,4824569.946544665
rideHailAgent-1500-2016000550401-1137983,679346.8357684867,4821251.414523188
rideHailAgent-1105-2015000925293-0112482,681281.2948040831,4820180.051307751
rideHailAgent-10102-2013001346490-057990,683118.8218332483,4820295.6278201565
rideHailAgent-10102-2016000171219-0128778,682084.2942584653,4819287.088868947
rideHailAgent-1200-2015000354490-097788,681680.7652033367,4821661.232485971
rideHailAgent-10102-2016001132273-0149507,682939.9540846653,4820160.304812964
rideHailAgent-406-2012000388919-07577,684703.2009488393,4824354.224795876
rideHailAgent-700-2012000442733-09443,683176.8805194789,4823836.32449646
rideHailAgent-1108-2014000448294-070664,678645.788219107,4819464.299889946
rideHailAgent-405-2014001079306-083868,687023.9887438441,4824062.140176538
rideHailAgent-406-2015000157314-094243,685646.4006267535,4825651.893551991
rideHailAgent-900-2014001004621-282174,682268.7774447512,4823059.340609138
rideHailAgent-1107-2013001042627-052533,678957.224518112,4821566.478895176
rideHailAgent-700-2016000364640-0132718,684086.8881006759,4823968.72869247
rideHailAgent-1803-2012000336992-06381,686694.5873874506,4820484.067693184
rideHailAgent-1106-2014000212413-466121,678473.2687760646,4821964.067379081
rideHailAgent-10600-2016000275343-0131491,682542.1060286209,4820349.182655258
rideHailAgent-10102-2014001093569-184629,678750.3795429288,4819170.743486393
rideHailAgent-406-2015000157314-094083,685309.5257249516,4825616.916272487
rideHailAgent-1108-2016001082300-0148595,678345.7494411363,4820190.622147944
rideHailAgent-10600-2014001194700-087287,682610.9298696035,4823163.204086868
rideHailAgent-1801-2015001314717-3121018,686823.7541557627,4819243.020611238
rideHailAgent-10102-2016001399217-1154246,679958.824000342,4819145.8937810995
rideHailAgent-1101-2014000125384-364266,679928.4671446062,4821239.82958073
rideHailAgent-1105-2013000913089-050057,678576.520175585,4819635.684741104
rideHailAgent-700-2013000105963-131707,682300.5046651195,4823752.759270157
rideHailAgent-1902-2016000512260-0137089,682193.4616508534,4820403.105767227
rideHailAgent-1106-2014000053367-762225,678531.601288256,4822614.133095928
rideHailAgent-1500-2013000487483-041884,683392.1927066009,4821245.401750471
rideHailAgent-1101-2015001481633-0123482,681018.6381730771,4819597.380193795
rideHailAgent-1200-2015000606577-0102473,680812.1732478762,4821344.484040103
rideHailAgent-10102-2012000711495-013973,679553.249950806,4819441.831562737
rideHailAgent-408-2014000053367-261957,686138.6857162848,4824819.651496587
rideHailAgent-10102-2012000444431-09509,679951.306934942,4819297.616393465
rideHailAgent-1105-2014000959742-080886,678388.5142488313,4819689.317121857
rideHailAgent-1106-2014000113616-563599,678492.306639953,4822730.061795153
rideHailAgent-10102-2015000666520-1103952,680041.023614144,4819126.260575907
rideHailAgent-1700-2012000169809-03285,685027.1530524587,4823280.906888895
rideHailAgent-500-2014000896918-079509,684890.0500334167,4823241.125784585
rideHailAgent-1600-2013001200076-055641,683403.3212067338,4821951.623172644
rideHailAgent-1804-2014001194700-087224,687088.5485717757,4822391.711382578
rideHailAgent-10104-2012000177185-13501,686746.4849053076,4819294.493181543
rideHailAgent-1105-2016001424895-0154930,681091.9950474135,4820548.606557712
rideHailAgent-401-2013000898478-049803,686248.9475446122,4822976.052206869
rideHailAgent-100-2013000376438-038608,681444.7227094956,4825926.683580487
rideHailAgent-10401-2014001046127-083185,686914.6725571492,4820434.887629386
rideHailAgent-1804-2012001111261-022473,682594.8120077843,4822629.522683007
rideHailAgent-10104-2013000939162-150709,679827.2924458665,4821385.612683995
rideHailAgent-700-2012001118760-022682,685494.3060004106,4823000.927204692
rideHailAgent-10104-2013001488063-160631,686923.7748505238,4819396.969416046
rideHailAgent-1001-2013001097023-053473,681955.8629973931,4823659.849142497
rideHailAgent-1002-2015000949415-0113002,680774.0865245179,4828180.265202203
rideHailAgent-1803-2015000971084-1113413,682695.9568658238,4820374.720529501
rideHailAgent-405-2016001009358-0147845,687086.9106154692,4823993.594118865
rideHailAgent-1108-2016000836708-0144942,678432.0176674568,4820096.4565905845
rideHailAgent-1002-2012000190101-43721,680549.520563215,4822489.233324727
rideHailAgent-1002-2013000280546-036679,680637.7335389765,4824722.506418851
rideHailAgent-1801-2016000412886-0134317,687028.0355568941,4822406.1655832175
rideHailAgent-1902-2014000537083-073151,682393.8081764686,4820647.296215743
rideHailAgent-1801-2016000078540-1126709,687280.5328259972,4823159.139701486
rideHailAgent-10103-2016000012225-1124490,678751.936787169,4819689.843625801
rideHailAgent-1106-2013000703874-147166,678630.7497579469,4821156.037896859
rideHailAgent-600-2016001232300-0152571,684736.4801916765,4824117.202783952
rideHailAgent-406-2014000901324-079730,684530.705097761,4824288.687748361
rideHailAgent-10102-2013001419154-159025,683136.0413149812,4820345.8790192725
rideHailAgent-1500-2012000747410-014579,683382.7832573275,4821149.716127171
rideHailAgent-1902-2015000392807-298701,685307.8580031409,4823136.776462495
rideHailAgent-407-2016000471794-0135527,687102.123994383,4822995.015621023
rideHailAgent-1804-2016000412886-0134320,682301.4200217769,4822892.349194676
rideHailAgent-1101-2016000914007-0146342,679923.6571530489,4820778.133751584
rideHailAgent-100-2012000672671-013595,684014.2493316132,4828622.335306843
rideHailAgent-10103-2015000557350-0101065,682638.241980162,4824265.6257541925
rideHailAgent-10104-2013001192909-355148,683387.5574165144,4821962.309271422
rideHailAgent-202-2016000880566-0145790,679314.2645722205,4823536.699107395
rideHailAgent-1101-2016001519410-1157888,678727.3337333153,4819854.974217189
rideHailAgent-1106-2015000875080-0111467,680948.4427324837,4824184.123298452
rideHailAgent-1001-2013000532687-342617,679185.3175304146,4823877.344507492
rideHailAgent-1804-2012000747410-014616,684732.1213124134,4822713.7996132225
rideHailAgent-10104-2014000221484-166361,684642.2990763192,4824242.6131478
rideHailAgent-401-2014000228364-066632,685031.4354740883,4825987.391940573
rideHailAgent-202-2016000267720-0131260,680235.679005443,4826545.796999024
rideHailAgent-10102-2016000559873-0138370,679754.5351246793,4821396.519573832
rideHailAgent-1804-2014001424918-091009,686989.1632061123,4822341.444151638
rideHailAgent-401-2014000228364-066764,686518.4762151524,4825857.661005792
rideHailAgent-1106-2015001311731-2120530,678498.4471748659,4820987.570726793
rideHailAgent-1105-2016001223046-2151851,678678.7851134945,4819744.43458619
rideHailAgent-10600-2016001178626-0150154,683287.0077916408,4821051.261068293
rideHailAgent-900-2015001427751-0122985,681309.2813416738,4821967.766428792
rideHailAgent-1500-2013000934703-050636,685220.9192553158,4824518.984698296
rideHailAgent-900-2012001048206-021015,683993.0363297482,4823598.842579583
rideHailAgent-1801-2014000054075-062432,683777.1405538063,4820467.0784160495
rideHailAgent-1108-2015000210995-095490,679149.3736999298,4820034.273839039
rideHailAgent-408-2016000069252-1126562,684835.9488053657,4825931.244049996
rideHailAgent-407-2016000267720-0131231,687109.1730213908,4823037.660442319
rideHailAgent-1200-2014000159546-164918,681100.1246814972,4823263.651031417
rideHailAgent-1106-2014000517108-072565,678798.1216803123,4821834.212028272
rideHailAgent-1801-2013000848073-049100,687210.2066908735,4820409.153248605
rideHailAgent-300-2014001327426-089339,683319.179651343,4820410.437698295
rideHailAgent-1106-2012001097565-422072,678370.5817353782,4821891.632444427
rideHailAgent-408-2012000987013-020294,686203.7402575295,4823189.55608452
rideHailAgent-408-2013000196126-034354,684860.5283918697,4825979.2315123435
rideHailAgent-1801-2013000634285-045273,686701.4633870623,4822345.392951337
rideHailAgent-1105-2015000622201-0102833,678600.9107410387,4819362.091129922
rideHailAgent-406-2015001496113-0123783,684634.5631548512,4823780.582683162
rideHailAgent-1803-2014000915351-080004,686794.7234994695,4820408.406014418
rideHailAgent-1500-2015001294650-0120254,682782.9993962112,4822736.721985849
rideHailAgent-1106-2016000150529-1128237,678704.6454529813,4821793.81326221
rideHailAgent-10103-2015001110576-1116173,679818.3693339895,4821390.506654617
rideHailAgent-1500-2012000629682-012422,683567.51325372,4820379.4147811225
rideHailAgent-1600-2014000287208-067886,683891.8069478433,4822601.047130904
rideHailAgent-1105-2013001154369-154278,678506.1888788936,4819690.55828931
rideHailAgent-900-2016001235624-0152844,681890.1110051662,4824235.738541344
rideHailAgent-1801-2015001250406-0119194,685216.9453481558,4823315.478951973
rideHailAgent-1107-2013000377800-238878,680756.7004394352,4824504.86321666
rideHailAgent-1001-2014000292394-068222,678813.999433468,4823326.233996222
rideHailAgent-10102-2016000116811-3127654,680177.5808706798,4818978.413391998
rideHailAgent-201-2012000221226-04508,683786.5056545985,4823502.1776491
rideHailAgent-10104-2016001407958-2154539,683088.8082642979,4820042.536321241
rideHailAgent-10104-2016000690309-0141399,683081.5241737455,4821497.890261081
rideHailAgent-1500-2016001216686-0151358,681373.855732685,4820327.621259354
rideHailAgent-1107-2015000794086-0107351,680079.9572049313,4821579.483989519
rideHailAgent-1107-2012000336992-06452,679394.5216615747,4822564.99325532
rideHailAgent-201-2014000533554-072864,682853.3045807726,4825108.685628617
rideHailAgent-1902-2013000430975-040427,686602.221019503,4820587.245816038
rideHailAgent-10600-2016000333866-0132261,679578.8672224553,4821147.424252893
rideHailAgent-1801-2014001058472-083550,683680.8679006299,4820732.763722003
rideHailAgent-1001-2016001140403-0149558,679011.1672474708,4823806.078292777
rideHailAgent-900-2015000971084-0113395,684846.6282881795,4823103.798179343
rideHailAgent-10600-2014000685903-075899,682203.7186204938,4822141.466156805
rideHailAgent-406-2014001188758-087090,686863.6255816367,4823728.747801342
rideHailAgent-401-2012001254838-024612,684361.6629756668,4823718.748591746
rideHailAgent-10104-2015001304619-1120399,684742.5752208569,4824061.953383467
rideHailAgent-10600-2015001354475-0121733,680796.8088655814,4820812.5326383
rideHailAgent-1105-2013001307359-057427,678610.8449160312,4819482.264134553
rideHailAgent-1105-2014000448294-070651,681232.9364503887,4820677.407737152
rideHailAgent-10405-2013001099005-153754,679296.6476495732,4829160.35879021
rideHailAgent-1108-2013000479091-041494,678602.0891321147,4819616.396192881
rideHailAgent-1108-2013001034691-152428,678808.5328696701,4819870.170805203
rideHailAgent-405-2014001079306-083934,687100.7690487473,4824032.098329088
rideHailAgent-1803-2012000311610-06168,687236.3694960688,4820486.831340325
rideHailAgent-1106-2012001230801-024088,678701.3187393752,4822201.9107057275
rideHailAgent-1803-2015000050024-192494,686766.4084795655,4820050.991185945
rideHailAgent-1600-2015000837069-0110020,686600.0161157036,4819592.814370684
rideHailAgent-10104-2014000212413-266159,683544.0583451004,4819331.291531637
rideHailAgent-1803-2012000963809-219462,682913.0985506154,4823780.675749916
rideHailAgent-1001-2013001232881-056322,680926.9462040792,4824497.524350362
rideHailAgent-10405-2016000267720-0131286,680024.1672822295,4826944.017700209
rideHailAgent-407-2014000723051-076194,687289.8398809937,4822057.775875963
rideHailAgent-1108-2015001219743-1118322,678528.6297244828,4820076.804222387
rideHailAgent-1200-2014000292394-168112,679735.6443924762,4820794.7783797085
rideHailAgent-1600-2014001176958-086713,684927.1534942708,4822172.813544002
rideHailAgent-408-2016000327234-0132037,686639.9100238185,4824552.570456029
rideHailAgent-1902-2013000532687-443203,686642.408398873,4820411.321754633
rideHailAgent-700-2012000190101-33875,682370.9555007963,4824692.495469926
rideHailAgent-500-2016000920843-0146379,685350.9288326383,4823862.642054092
rideHailAgent-10104-2013001478005-160254,684371.8332142923,4818947.048815844
rideHailAgent-10102-2016000697205-0141586,680154.1350712748,4821389.633774246
rideHailAgent-1105-2013001034691-152418,679931.7371097765,4820868.998922697
rideHailAgent-405-2014001394187-090572,686965.9689737641,4823996.934691408
rideHailAgent-300-2015001162246-1117228,685410.2469527025,4827714.9067936605
rideHailAgent-1500-2013001166355-054809,683690.465637192,4820349.620963845
rideHailAgent-10102-2015001497912-0123859,679565.8838639067,4819234.940356488
rideHailAgent-1106-2016001228908-0152204,680269.9770294691,4823912.624281072
rideHailAgent-1106-2012001325614-125656,678720.8822949098,4820363.403730788
rideHailAgent-405-2012000889468-018140,684997.2450093597,4824623.876970635
rideHailAgent-10103-2014000953311-080745,681519.9730216058,4821278.721090323
rideHailAgent-1200-2014000747832-076532,681604.3717235619,4819939.887863296
rideHailAgent-1105-2015000207675-095132,678456.7802468182,4822165.2324641105
rideHailAgent-1500-2014000536339-073042,683095.0603488298,4820659.138992772
rideHailAgent-900-2012001009640-020566,683263.8730765017,4823920.610676998
rideHailAgent-405-2015000772981-0106647,686129.6151466265,4825851.865868101
rideHailAgent-1801-2016000412886-0134357,687190.870958903,4822425.954929545
rideHailAgent-10401-2012000750507-014737,685053.8512272089,4823251.074613899
rideHailAgent-1106-2012001003893-120508,680226.8072792427,4820299.110172949
rideHailAgent-1500-2015001311731-1120584,683520.2956730431,4821179.91920882
rideHailAgent-1803-2015000272688-096368,682925.5427675298,4820534.153891018
rideHailAgent-900-2015000726028-1105243,678712.3199661735,4822071.59745106
rideHailAgent-10104-2016001114068-1149145,684104.7851208381,4819080.340978076
rideHailAgent-10401-2012001134055-123320,683329.5567440594,4820935.736481411
rideHailAgent-600-2015001102883-0115995,684728.1689995602,4822566.15970149
rideHailAgent-1002-2015000557350-1101305,681226.5446623458,4823760.127673919
rideHailAgent-10405-2015000643096-0103657,678929.60651527,4829260.651226372
rideHailAgent-1801-2014000159546-065112,682969.582451612,4820049.224430416
rideHailAgent-1105-2014000119219-164117,678732.4733416025,4820145.386695429
rideHailAgent-10405-2012001097565-122171,679447.606942597,4827190.93392807
rideHailAgent-300-2016000393167-0133422,685636.57131954,4824559.154182965
rideHailAgent-1902-2013000668727-346490,685356.2346577954,4821091.326977274
rideHailAgent-405-2014000125384-064233,686885.7104640804,4824646.853439327
rideHailAgent-1101-2014001332040-089599,680972.0289128852,4821228.3830076195
rideHailAgent-300-2015001250406-0119291,685188.1537284995,4825906.758996501
rideHailAgent-10600-2013000669788-046521,682457.9811409654,4822203.0152029935
rideHailAgent-10102-2012000353261-26912,679315.2598888602,4819156.872026026
rideHailAgent-10401-2015000875080-0111184,682893.8910622009,4819870.776191374
