TazId,DataType,Value,Hour
374.0,revenue,0.0,31
375.0,pricelevel,1.0,1
375.0,revenue,0.0,1
375.0,pricelevel,1.0,2
375.0,revenue,0.0,2
375.0,pricelevel,1.0,3
375.0,revenue,0.0,3
375.0,pricelevel,1.0,4
375.0,revenue,0.0,4
375.0,pricelevel,1.0,5
375.0,revenue,0.0,5
375.0,pricelevel,1.0,6
375.0,revenue,0.0,6
375.0,pricelevel,1.0,7
375.0,revenue,0.0,7
375.0,pricelevel,1.0,8
375.0,revenue,7.55,8
375.0,pricelevel,1.0,9
375.0,revenue,38.64,9
375.0,pricelevel,1.0,10
375.0,revenue,0.0,10
375.0,pricelevel,1.0,11
375.0,revenue,0.0,11
375.0,pricelevel,1.0,12
375.0,revenue,10.42,12
375.0,pricelevel,1.0,13
375.0,revenue,0.0,13
375.0,pricelevel,1.0,14
375.0,revenue,0.0,14
375.0,pricelevel,1.0,15
375.0,revenue,0.0,15
375.0,pricelevel,1.0,16
375.0,revenue,0.0,16
375.0,pricelevel,1.0,17
375.0,revenue,5.29,17
375.0,pricelevel,1.0,18
375.0,revenue,0.0,18
375.0,pricelevel,1.0,19
375.0,revenue,0.0,19
375.0,pricelevel,1.0,20
375.0,revenue,0.0,20
375.0,pricelevel,1.0,21
375.0,revenue,0.0,21
375.0,pricelevel,1.0,22
375.0,revenue,0.0,22
375.0,pricelevel,1.0,23
375.0,revenue,0.0,23
375.0,pricelevel,1.0,24
375.0,revenue,0.0,24
375.0,pricelevel,1.0,25
375.0,revenue,0.0,25
375.0,pricelevel,1.0,26
375.0,revenue,0.0,26
375.0,pricelevel,1.0,27
375.0,revenue,0.0,27
375.0,pricelevel,1.0,28
375.0,revenue,0.0,28
375.0,pricelevel,1.0,29
375.0,revenue,0.0,29
375.0,pricelevel,1.0,30
375.0,revenue,0.0,30
375.0,pricelevel,1.0,31
375.0,revenue,0.0,31
376.0,pricelevel,1.0,1
376.0,revenue,0.0,1
376.0,pricelevel,1.0,2
376.0,revenue,0.0,2
376.0,pricelevel,1.0,3
376.0,revenue,0.0,3
376.0,pricelevel,1.0,4
376.0,revenue,0.0,4
376.0,pricelevel,1.0,5
376.0,revenue,0.0,5
376.0,pricelevel,1.0,6
376.0,revenue,0.0,6
376.0,pricelevel,1.0,7
376.0,revenue,0.0,7
376.0,pricelevel,1.0,8
376.0,revenue,0.0,8
376.0,pricelevel,1.0,9
376.0,revenue,0.0,9
376.0,pricelevel,1.0,10
376.0,revenue,0.0,10
376.0,pricelevel,1.0,11
376.0,revenue,0.0,11
376.0,pricelevel,1.0,12
376.0,revenue,0.0,12
376.0,pricelevel,1.0,13
376.0,revenue,0.0,13
376.0,pricelevel,1.0,14
376.0,revenue,0.0,14
376.0,pricelevel,1.0,15
376.0,revenue,0.0,15
376.0,pricelevel,1.0,16
376.0,revenue,0.0,16
376.0,pricelevel,1.0,17
376.0,revenue,0.0,17
376.0,pricelevel,1.0,18
376.0,revenue,0.0,18
376.0,pricelevel,1.0,19
376.0,revenue,0.0,19
376.0,pricelevel,1.0,20
376.0,revenue,0.0,20
376.0,pricelevel,1.0,21
376.0,revenue,0.0,21
376.0,pricelevel,1.0,22
376.0,revenue,0.0,22
376.0,pricelevel,1.0,23
376.0,revenue,0.0,23
376.0,pricelevel,1.0,24
376.0,revenue,0.0,24
376.0,pricelevel,1.0,25
376.0,revenue,0.0,25
376.0,pricelevel,1.0,26
376.0,revenue,0.0,26
376.0,pricelevel,1.0,27
376.0,revenue,0.0,27
376.0,pricelevel,1.0,28
376.0,revenue,0.0,28
376.0,pricelevel,1.0,29
376.0,revenue,0.0,29
376.0,pricelevel,1.0,30
376.0,revenue,0.0,30
376.0,pricelevel,1.0,31
376.0,revenue,0.0,31
377.0,pricelevel,1.0,1
377.0,revenue,0.0,1
377.0,pricelevel,1.0,2
377.0,revenue,0.0,2
377.0,pricelevel,1.0,3
377.0,revenue,0.0,3
377.0,pricelevel,1.0,4
377.0,revenue,0.0,4
377.0,pricelevel,1.0,5
377.0,revenue,0.0,5
377.0,pricelevel,1.0,6
377.0,revenue,0.0,6
377.0,pricelevel,1.0,7
377.0,revenue,0.0,7
377.0,pricelevel,1.0,8
377.0,revenue,0.0,8
377.0,pricelevel,1.0,9
377.0,revenue,17.22,9
377.0,pricelevel,1.0,10
377.0,revenue,103.17,10
377.0,pricelevel,1.0,11
377.0,revenue,0.0,11
377.0,pricelevel,1.0,12
377.0,revenue,83.33,12
377.0,pricelevel,1.0,13
377.0,revenue,0.0,13
377.0,pricelevel,1.0,14
377.0,revenue,0.0,14
377.0,pricelevel,1.0,15
377.0,revenue,16.98,15
377.0,pricelevel,1.0,16
377.0,revenue,0.0,16
377.0,pricelevel,1.0,17
377.0,revenue,21.83,17
377.0,pricelevel,1.0,18
377.0,revenue,1298.76,18
377.0,pricelevel,1.0,19
377.0,revenue,23.96,19
377.0,pricelevel,1.0,20
377.0,revenue,0.0,20
377.0,pricelevel,1.0,21
377.0,revenue,0.0,21
377.0,pricelevel,1.0,22
377.0,revenue,0.0,22
377.0,pricelevel,1.0,23
377.0,revenue,0.0,23
377.0,pricelevel,1.0,24
377.0,revenue,0.0,24
377.0,pricelevel,1.0,25
377.0,revenue,0.0,25
377.0,pricelevel,1.0,26
377.0,revenue,0.0,26
377.0,pricelevel,1.0,27
377.0,revenue,0.0,27
377.0,pricelevel,1.0,28
377.0,revenue,0.0,28
377.0,pricelevel,1.0,29
377.0,revenue,0.0,29
377.0,pricelevel,1.0,30
377.0,revenue,0.0,30
377.0,pricelevel,1.0,31
377.0,revenue,0.0,31
378.0,pricelevel,1.0,1
378.0,revenue,0.0,1
378.0,pricelevel,1.0,2
378.0,revenue,0.0,2
378.0,pricelevel,1.0,3
378.0,revenue,0.0,3
378.0,pricelevel,1.0,4
378.0,revenue,0.0,4
378.0,pricelevel,1.0,5
378.0,revenue,0.0,5
378.0,pricelevel,1.0,6
378.0,revenue,0.0,6
378.0,pricelevel,1.0,7
378.0,revenue,0.0,7
378.0,pricelevel,1.0,8
378.0,revenue,14.85,8
378.0,pricelevel,1.0,9
378.0,revenue,77.01,9
378.0,pricelevel,1.0,10
378.0,revenue,6.3,10
378.0,pricelevel,1.0,11
378.0,revenue,7.71,11
378.0,pricelevel,1.0,12
378.0,revenue,0.0,12
378.0,pricelevel,1.0,13
378.0,revenue,0.0,13
378.0,pricelevel,1.0,14
378.0,revenue,0.0,14
378.0,pricelevel,1.0,15
378.0,revenue,0.0,15
378.0,pricelevel,1.0,16
378.0,revenue,0.0,16
378.0,pricelevel,1.0,17
378.0,revenue,0.0,17
378.0,pricelevel,1.0,18
378.0,revenue,0.0,18
378.0,pricelevel,1.0,19
378.0,revenue,0.0,19
378.0,pricelevel,1.0,20
378.0,revenue,0.0,20
378.0,pricelevel,1.0,21
378.0,revenue,0.0,21
378.0,pricelevel,1.0,22
378.0,revenue,0.0,22
378.0,pricelevel,1.0,23
378.0,revenue,0.0,23
378.0,pricelevel,1.0,24
378.0,revenue,0.0,24
378.0,pricelevel,1.0,25
378.0,revenue,0.0,25
378.0,pricelevel,1.0,26
378.0,revenue,0.0,26
378.0,pricelevel,1.0,27
378.0,revenue,0.0,27
378.0,pricelevel,1.0,28
378.0,revenue,0.0,28
378.0,pricelevel,1.0,29
378.0,revenue,0.0,29
378.0,pricelevel,1.0,30
378.0,revenue,0.0,30
378.0,pricelevel,1.0,31
378.0,revenue,0.0,31
379.0,pricelevel,1.0,1
379.0,revenue,0.0,1
379.0,pricelevel,1.0,2
379.0,revenue,0.0,2
379.0,pricelevel,1.0,3
379.0,revenue,0.0,3
379.0,pricelevel,1.0,4
379.0,revenue,0.0,4
379.0,pricelevel,1.0,5
379.0,revenue,0.0,5
379.0,pricelevel,1.0,6
379.0,revenue,0.0,6
379.0,pricelevel,1.0,7
379.0,revenue,0.0,7
379.0,pricelevel,1.0,8
379.0,revenue,13.56,8
379.0,pricelevel,1.0,9
379.0,revenue,22.06,9
379.0,pricelevel,1.0,10
379.0,revenue,0.0,10
379.0,pricelevel,1.0,11
379.0,revenue,12.63,11
379.0,pricelevel,1.0,12
379.0,revenue,0.0,12
379.0,pricelevel,1.0,13
379.0,revenue,0.0,13
379.0,pricelevel,1.0,14
379.0,revenue,0.0,14
379.0,pricelevel,1.0,15
379.0,revenue,7.1,15
379.0,pricelevel,1.0,16
379.0,revenue,0.0,16
379.0,pricelevel,1.0,17
379.0,revenue,0.0,17
379.0,pricelevel,1.0,18
379.0,revenue,0.0,18
379.0,pricelevel,1.0,19
379.0,revenue,24.15,19
379.0,pricelevel,1.0,20
379.0,revenue,0.0,20
379.0,pricelevel,1.0,21
379.0,revenue,0.0,21
379.0,pricelevel,1.0,22
379.0,revenue,0.0,22
379.0,pricelevel,1.0,23
379.0,revenue,0.0,23
379.0,pricelevel,1.0,24
379.0,revenue,0.0,24
379.0,pricelevel,1.0,25
379.0,revenue,0.0,25
379.0,pricelevel,1.0,26
379.0,revenue,0.0,26
379.0,pricelevel,1.0,27
379.0,revenue,0.0,27
379.0,pricelevel,1.0,28
379.0,revenue,0.0,28
379.0,pricelevel,1.0,29
379.0,revenue,0.0,29
379.0,pricelevel,1.0,30
379.0,revenue,0.0,30
379.0,pricelevel,1.0,31
379.0,revenue,0.0,31
380.0,pricelevel,1.0,1
380.0,revenue,0.0,1
380.0,pricelevel,1.0,2
380.0,revenue,0.0,2
380.0,pricelevel,1.0,3
380.0,revenue,0.0,3
380.0,pricelevel,1.0,4
380.0,revenue,0.0,4
380.0,pricelevel,1.0,5
380.0,revenue,0.0,5
380.0,pricelevel,1.0,6
380.0,revenue,0.0,6
380.0,pricelevel,1.0,7
380.0,revenue,0.0,7
380.0,pricelevel,1.0,8
380.0,revenue,0.0,8
380.0,pricelevel,1.0,9
380.0,revenue,0.0,9
380.0,pricelevel,1.0,10
380.0,revenue,0.0,10
380.0,pricelevel,1.0,11
380.0,revenue,0.0,11
380.0,pricelevel,1.0,12
380.0,revenue,0.0,12
380.0,pricelevel,1.0,13
380.0,revenue,0.0,13
380.0,pricelevel,1.0,14
380.0,revenue,0.0,14
380.0,pricelevel,1.0,15
380.0,revenue,0.0,15
380.0,pricelevel,1.0,16
380.0,revenue,0.0,16
380.0,pricelevel,1.0,17
380.0,revenue,0.0,17
380.0,pricelevel,1.0,18
380.0,revenue,0.0,18
380.0,pricelevel,1.0,19
380.0,revenue,0.0,19
380.0,pricelevel,1.0,20
380.0,revenue,0.0,20
380.0,pricelevel,1.0,21
380.0,revenue,0.0,21
380.0,pricelevel,1.0,22
380.0,revenue,0.0,22
380.0,pricelevel,1.0,23
380.0,revenue,0.0,23
380.0,pricelevel,1.0,24
380.0,revenue,0.0,24
380.0,pricelevel,1.0,25
380.0,revenue,0.0,25
380.0,pricelevel,1.0,26
380.0,revenue,0.0,26
380.0,pricelevel,1.0,27
380.0,revenue,0.0,27
380.0,pricelevel,1.0,28
380.0,revenue,0.0,28
380.0,pricelevel,1.0,29
380.0,revenue,0.0,29
380.0,pricelevel,1.0,30
380.0,revenue,0.0,30
380.0,pricelevel,1.0,31
380.0,revenue,0.0,31
381.0,pricelevel,1.0,1
381.0,revenue,0.0,1
381.0,pricelevel,1.0,2
381.0,revenue,0.0,2
381.0,pricelevel,1.0,3
381.0,revenue,0.0,3
381.0,pricelevel,1.0,4
381.0,revenue,0.0,4
381.0,pricelevel,1.0,5
381.0,revenue,0.0,5
381.0,pricelevel,1.0,6
381.0,revenue,0.0,6
381.0,pricelevel,1.0,7
381.0,revenue,0.0,7
381.0,pricelevel,1.0,8
381.0,revenue,0.0,8
381.0,pricelevel,1.0,9
381.0,revenue,0.0,9
381.0,pricelevel,1.0,10
381.0,revenue,0.0,10
381.0,pricelevel,1.0,11
381.0,revenue,11.02,11
381.0,pricelevel,1.0,12
381.0,revenue,0.0,12
381.0,pricelevel,1.0,13
381.0,revenue,0.0,13
381.0,pricelevel,1.0,14
381.0,revenue,0.0,14
381.0,pricelevel,1.0,15
381.0,revenue,0.0,15
381.0,pricelevel,1.0,16
381.0,revenue,0.0,16
381.0,pricelevel,1.0,17
381.0,revenue,14.26,17
381.0,pricelevel,1.0,18
381.0,revenue,0.0,18
381.0,pricelevel,1.0,19
381.0,revenue,0.0,19
381.0,pricelevel,1.0,20
381.0,revenue,0.0,20
381.0,pricelevel,1.0,21
381.0,revenue,0.0,21
381.0,pricelevel,1.0,22
381.0,revenue,0.0,22
381.0,pricelevel,1.0,23
381.0,revenue,0.0,23
381.0,pricelevel,1.0,24
381.0,revenue,0.0,24
381.0,pricelevel,1.0,25
381.0,revenue,0.0,25
381.0,pricelevel,1.0,26
381.0,revenue,0.0,26
381.0,pricelevel,1.0,27
381.0,revenue,0.0,27
381.0,pricelevel,1.0,28
381.0,revenue,0.0,28
381.0,pricelevel,1.0,29
381.0,revenue,0.0,29
381.0,pricelevel,1.0,30
381.0,revenue,0.0,30
381.0,pricelevel,1.0,31
381.0,revenue,0.0,31
382.0,pricelevel,1.0,1
382.0,revenue,0.0,1
382.0,pricelevel,1.0,2
382.0,revenue,0.0,2
382.0,pricelevel,1.0,3
382.0,revenue,0.0,3
382.0,pricelevel,1.0,4
382.0,revenue,0.0,4
382.0,pricelevel,1.0,5
382.0,revenue,0.0,5
382.0,pricelevel,1.0,6
382.0,revenue,0.0,6
382.0,pricelevel,1.0,7
382.0,revenue,0.0,7
382.0,pricelevel,1.0,8
382.0,revenue,0.0,8
382.0,pricelevel,1.0,9
382.0,revenue,0.0,9
382.0,pricelevel,1.0,10
382.0,revenue,0.0,10
382.0,pricelevel,1.0,11
382.0,revenue,0.0,11
382.0,pricelevel,1.0,12
382.0,revenue,0.0,12
382.0,pricelevel,1.0,13
382.0,revenue,0.0,13
382.0,pricelevel,1.0,14
382.0,revenue,0.0,14
382.0,pricelevel,1.0,15
382.0,revenue,0.0,15
382.0,pricelevel,1.0,16
382.0,revenue,0.0,16
382.0,pricelevel,1.0,17
382.0,revenue,0.0,17
382.0,pricelevel,1.0,18
382.0,revenue,0.0,18
382.0,pricelevel,1.0,19
382.0,revenue,0.0,19
382.0,pricelevel,1.0,20
382.0,revenue,0.0,20
382.0,pricelevel,1.0,21
382.0,revenue,0.0,21
382.0,pricelevel,1.0,22
382.0,revenue,0.0,22
382.0,pricelevel,1.0,23
382.0,revenue,0.0,23
382.0,pricelevel,1.0,24
382.0,revenue,0.0,24
382.0,pricelevel,1.0,25
382.0,revenue,0.0,25
382.0,pricelevel,1.0,26
382.0,revenue,0.0,26
382.0,pricelevel,1.0,27
382.0,revenue,0.0,27
382.0,pricelevel,1.0,28
382.0,revenue,0.0,28
382.0,pricelevel,1.0,29
382.0,revenue,0.0,29
382.0,pricelevel,1.0,30
382.0,revenue,0.0,30
382.0,pricelevel,1.0,31
382.0,revenue,0.0,31
383.0,pricelevel,1.0,1
383.0,revenue,0.0,1
383.0,pricelevel,1.0,2
383.0,revenue,0.0,2
383.0,pricelevel,1.0,3
383.0,revenue,0.0,3
383.0,pricelevel,1.0,4
383.0,revenue,0.0,4
383.0,pricelevel,1.0,5
383.0,revenue,0.0,5
383.0,pricelevel,1.0,6
383.0,revenue,0.0,6
383.0,pricelevel,1.0,7
383.0,revenue,0.0,7
383.0,pricelevel,1.0,8
383.0,revenue,0.0,8
383.0,pricelevel,1.0,9
383.0,revenue,0.0,9
383.0,pricelevel,1.0,10
383.0,revenue,0.0,10
383.0,pricelevel,1.0,11
383.0,revenue,0.0,11
383.0,pricelevel,1.0,12
383.0,revenue,0.0,12
383.0,pricelevel,1.0,13
383.0,revenue,0.0,13
383.0,pricelevel,1.0,14
383.0,revenue,0.0,14
383.0,pricelevel,1.0,15
383.0,revenue,0.0,15
383.0,pricelevel,1.0,16
383.0,revenue,0.0,16
383.0,pricelevel,1.0,17
383.0,revenue,0.0,17
383.0,pricelevel,1.0,18
383.0,revenue,0.0,18
383.0,pricelevel,1.0,19
383.0,revenue,0.0,19
383.0,pricelevel,1.0,20
383.0,revenue,0.0,20
383.0,pricelevel,1.0,21
383.0,revenue,0.0,21
383.0,pricelevel,1.0,22
383.0,revenue,0.0,22
383.0,pricelevel,1.0,23
383.0,revenue,0.0,23
383.0,pricelevel,1.0,24
383.0,revenue,0.0,24
383.0,pricelevel,1.0,25
383.0,revenue,0.0,25
383.0,pricelevel,1.0,26
383.0,revenue,0.0,26
383.0,pricelevel,1.0,27
383.0,revenue,0.0,27
383.0,pricelevel,1.0,28
383.0,revenue,0.0,28
383.0,pricelevel,1.0,29
383.0,revenue,0.0,29
383.0,pricelevel,1.0,30
383.0,revenue,0.0,30
383.0,pricelevel,1.0,31
383.0,revenue,0.0,31
384.0,pricelevel,1.0,1
384.0,revenue,0.0,1
384.0,pricelevel,1.0,2
384.0,revenue,0.0,2
384.0,pricelevel,1.0,3
384.0,revenue,0.0,3
384.0,pricelevel,1.0,4
384.0,revenue,0.0,4
384.0,pricelevel,1.0,5
384.0,revenue,0.0,5
384.0,pricelevel,1.0,6
384.0,revenue,0.0,6
384.0,pricelevel,1.0,7
384.0,revenue,0.0,7
384.0,pricelevel,1.0,8
384.0,revenue,0.0,8
384.0,pricelevel,1.0,9
384.0,revenue,0.0,9
384.0,pricelevel,1.0,10
384.0,revenue,0.0,10
384.0,pricelevel,1.0,11
384.0,revenue,0.0,11
384.0,pricelevel,1.0,12
384.0,revenue,0.0,12
384.0,pricelevel,1.0,13
384.0,revenue,0.0,13
384.0,pricelevel,1.0,14
384.0,revenue,0.0,14
384.0,pricelevel,1.0,15
384.0,revenue,0.0,15
384.0,pricelevel,1.0,16
384.0,revenue,0.0,16
384.0,pricelevel,1.0,17
384.0,revenue,0.0,17
384.0,pricelevel,1.0,18
384.0,revenue,0.0,18
384.0,pricelevel,1.0,19
384.0,revenue,0.0,19
384.0,pricelevel,1.0,20
384.0,revenue,0.0,20
384.0,pricelevel,1.0,21
384.0,revenue,0.0,21
384.0,pricelevel,1.0,22
384.0,revenue,0.0,22
384.0,pricelevel,1.0,23
384.0,revenue,0.0,23
384.0,pricelevel,1.0,24
384.0,revenue,0.0,24
384.0,pricelevel,1.0,25
384.0,revenue,0.0,25
384.0,pricelevel,1.0,26
384.0,revenue,0.0,26
384.0,pricelevel,1.0,27
384.0,revenue,0.0,27
384.0,pricelevel,1.0,28
384.0,revenue,0.0,28
384.0,pricelevel,1.0,29
384.0,revenue,0.0,29
384.0,pricelevel,1.0,30
384.0,revenue,0.0,30
384.0,pricelevel,1.0,31
384.0,revenue,0.0,31
385.0,pricelevel,1.0,1
385.0,revenue,0.0,1
385.0,pricelevel,1.0,2
385.0,revenue,0.0,2
385.0,pricelevel,1.0,3
385.0,revenue,0.0,3
385.0,pricelevel,1.0,4
385.0,revenue,0.0,4
385.0,pricelevel,1.0,5
385.0,revenue,0.0,5
385.0,pricelevel,1.0,6
385.0,revenue,0.0,6
385.0,pricelevel,1.0,7
385.0,revenue,0.0,7
385.0,pricelevel,1.0,8
385.0,revenue,0.0,8
385.0,pricelevel,1.0,9
385.0,revenue,0.0,9
385.0,pricelevel,1.0,10
385.0,revenue,0.0,10
385.0,pricelevel,1.0,11
385.0,revenue,0.0,11
385.0,pricelevel,1.0,12
385.0,revenue,0.0,12
385.0,pricelevel,1.0,13
385.0,revenue,0.0,13
385.0,pricelevel,1.0,14
385.0,revenue,0.0,14
385.0,pricelevel,1.0,15
385.0,revenue,0.0,15
385.0,pricelevel,1.0,16
385.0,revenue,0.0,16
385.0,pricelevel,1.0,17
385.0,revenue,0.0,17
385.0,pricelevel,1.0,18
385.0,revenue,0.0,18
385.0,pricelevel,1.0,19
385.0,revenue,0.0,19
385.0,pricelevel,1.0,20
385.0,revenue,0.0,20
385.0,pricelevel,1.0,21
385.0,revenue,0.0,21
385.0,pricelevel,1.0,22
385.0,revenue,0.0,22
385.0,pricelevel,1.0,23
385.0,revenue,0.0,23
385.0,pricelevel,1.0,24
385.0,revenue,0.0,24
385.0,pricelevel,1.0,25
385.0,revenue,0.0,25
385.0,pricelevel,1.0,26
385.0,revenue,0.0,26
385.0,pricelevel,1.0,27
385.0,revenue,0.0,27
385.0,pricelevel,1.0,28
385.0,revenue,0.0,28
385.0,pricelevel,1.0,29
385.0,revenue,0.0,29
385.0,pricelevel,1.0,30
385.0,revenue,0.0,30
385.0,pricelevel,1.0,31
385.0,revenue,0.0,31
386.0,pricelevel,1.0,1
386.0,revenue,0.0,1
386.0,pricelevel,1.0,2
386.0,revenue,0.0,2
386.0,pricelevel,1.0,3
386.0,revenue,0.0,3
386.0,pricelevel,1.0,4
386.0,revenue,0.0,4
386.0,pricelevel,1.0,5
386.0,revenue,0.0,5
386.0,pricelevel,1.0,6
386.0,revenue,0.0,6
386.0,pricelevel,1.0,7
386.0,revenue,0.0,7
386.0,pricelevel,1.0,8
386.0,revenue,0.0,8
386.0,pricelevel,1.0,9
386.0,revenue,0.0,9
386.0,pricelevel,1.0,10
386.0,revenue,0.0,10
386.0,pricelevel,1.0,11
386.0,revenue,0.0,11
386.0,pricelevel,1.0,12
386.0,revenue,0.0,12
386.0,pricelevel,1.0,13
386.0,revenue,0.0,13
386.0,pricelevel,1.0,14
386.0,revenue,0.0,14
386.0,pricelevel,1.0,15
386.0,revenue,0.0,15
386.0,pricelevel,1.0,16
386.0,revenue,0.0,16
386.0,pricelevel,1.0,17
386.0,revenue,0.0,17
386.0,pricelevel,1.0,18
386.0,revenue,0.0,18
386.0,pricelevel,1.0,19
386.0,revenue,0.0,19
386.0,pricelevel,1.0,20
386.0,revenue,0.0,20
386.0,pricelevel,1.0,21
386.0,revenue,0.0,21
386.0,pricelevel,1.0,22
386.0,revenue,0.0,22
386.0,pricelevel,1.0,23
386.0,revenue,0.0,23
386.0,pricelevel,1.0,24
386.0,revenue,0.0,24
386.0,pricelevel,1.0,25
386.0,revenue,0.0,25
386.0,pricelevel,1.0,26
386.0,revenue,0.0,26
386.0,pricelevel,1.0,27
386.0,revenue,0.0,27
386.0,pricelevel,1.0,28
386.0,revenue,0.0,28
386.0,pricelevel,1.0,29
386.0,revenue,0.0,29
386.0,pricelevel,1.0,30
386.0,revenue,0.0,30
386.0,pricelevel,1.0,31
386.0,revenue,0.0,31
387.0,pricelevel,1.0,1
387.0,revenue,0.0,1
387.0,pricelevel,1.0,2
387.0,revenue,0.0,2
387.0,pricelevel,1.0,3
387.0,revenue,0.0,3
387.0,pricelevel,1.0,4
387.0,revenue,0.0,4
387.0,pricelevel,1.0,5
387.0,revenue,0.0,5
387.0,pricelevel,1.0,6
387.0,revenue,0.0,6
387.0,pricelevel,1.0,7
387.0,revenue,0.0,7
387.0,pricelevel,1.0,8
387.0,revenue,0.0,8
387.0,pricelevel,1.0,9
387.0,revenue,0.0,9
387.0,pricelevel,1.0,10
387.0,revenue,0.0,10
387.0,pricelevel,1.0,11
387.0,revenue,0.0,11
387.0,pricelevel,1.0,12
387.0,revenue,0.0,12
387.0,pricelevel,1.0,13
387.0,revenue,0.0,13
387.0,pricelevel,1.0,14
387.0,revenue,0.0,14
387.0,pricelevel,1.0,15
387.0,revenue,0.0,15
387.0,pricelevel,1.0,16
387.0,revenue,0.0,16
387.0,pricelevel,1.0,17
387.0,revenue,0.0,17
387.0,pricelevel,1.0,18
387.0,revenue,0.0,18
387.0,pricelevel,1.0,19
387.0,revenue,0.0,19
387.0,pricelevel,1.0,20
387.0,revenue,0.0,20
387.0,pricelevel,1.0,21
387.0,revenue,0.0,21
387.0,pricelevel,1.0,22
387.0,revenue,0.0,22
387.0,pricelevel,1.0,23
387.0,revenue,0.0,23
387.0,pricelevel,1.0,24
387.0,revenue,0.0,24
387.0,pricelevel,1.0,25
387.0,revenue,0.0,25
387.0,pricelevel,1.0,26
387.0,revenue,0.0,26
387.0,pricelevel,1.0,27
387.0,revenue,0.0,27
387.0,pricelevel,1.0,28
387.0,revenue,0.0,28
387.0,pricelevel,1.0,29
387.0,revenue,0.0,29
387.0,pricelevel,1.0,30
387.0,revenue,0.0,30
387.0,pricelevel,1.0,31
387.0,revenue,0.0,31
388.0,pricelevel,1.0,1
388.0,revenue,0.0,1
388.0,pricelevel,1.0,2
388.0,revenue,0.0,2
388.0,pricelevel,1.0,3
388.0,revenue,0.0,3
388.0,pricelevel,1.0,4
388.0,revenue,0.0,4
388.0,pricelevel,1.0,5
388.0,revenue,0.0,5
388.0,pricelevel,1.0,6
388.0,revenue,0.0,6
388.0,pricelevel,1.0,7
388.0,revenue,0.0,7
388.0,pricelevel,1.0,8
388.0,revenue,0.0,8
388.0,pricelevel,1.0,9
388.0,revenue,0.0,9
388.0,pricelevel,1.0,10
388.0,revenue,0.0,10
388.0,pricelevel,1.0,11
388.0,revenue,0.0,11
388.0,pricelevel,1.0,12
388.0,revenue,0.0,12
388.0,pricelevel,1.0,13
388.0,revenue,0.0,13
388.0,pricelevel,1.0,14
388.0,revenue,0.0,14
388.0,pricelevel,1.0,15
388.0,revenue,0.0,15
388.0,pricelevel,1.0,16
388.0,revenue,0.0,16
388.0,pricelevel,1.0,17
388.0,revenue,0.0,17
388.0,pricelevel,1.0,18
388.0,revenue,0.0,18
388.0,pricelevel,1.0,19
388.0,revenue,0.0,19
388.0,pricelevel,1.0,20
388.0,revenue,0.0,20
388.0,pricelevel,1.0,21
388.0,revenue,0.0,21
388.0,pricelevel,1.0,22
388.0,revenue,0.0,22
388.0,pricelevel,1.0,23
388.0,revenue,0.0,23
388.0,pricelevel,1.0,24
388.0,revenue,0.0,24
388.0,pricelevel,1.0,25
388.0,revenue,0.0,25
388.0,pricelevel,1.0,26
388.0,revenue,0.0,26
388.0,pricelevel,1.0,27
388.0,revenue,0.0,27
388.0,pricelevel,1.0,28
388.0,revenue,0.0,28
388.0,pricelevel,1.0,29
388.0,revenue,0.0,29
388.0,pricelevel,1.0,30
388.0,revenue,0.0,30
388.0,pricelevel,1.0,31
388.0,revenue,0.0,31
390.0,pricelevel,1.0,1
390.0,revenue,0.0,1
390.0,pricelevel,1.0,2
390.0,revenue,0.0,2
390.0,pricelevel,1.0,3
390.0,revenue,0.0,3
390.0,pricelevel,1.0,4
390.0,revenue,0.0,4
390.0,pricelevel,1.0,5
390.0,revenue,0.0,5
390.0,pricelevel,1.0,6
390.0,revenue,0.0,6
390.0,pricelevel,1.0,7
390.0,revenue,0.0,7
390.0,pricelevel,1.0,8
390.0,revenue,4.13,8
390.0,pricelevel,1.0,9
390.0,revenue,0.0,9
390.0,pricelevel,1.0,10
390.0,revenue,0.0,10
390.0,pricelevel,1.0,11
390.0,revenue,0.0,11
390.0,pricelevel,1.0,12
390.0,revenue,0.0,12
390.0,pricelevel,1.0,13
390.0,revenue,0.0,13
390.0,pricelevel,1.0,14
390.0,revenue,0.0,14
390.0,pricelevel,1.0,15
390.0,revenue,0.0,15
390.0,pricelevel,1.0,16
390.0,revenue,0.0,16
390.0,pricelevel,1.0,17
390.0,revenue,0.0,17
390.0,pricelevel,1.0,18
390.0,revenue,0.0,18
390.0,pricelevel,1.0,19
390.0,revenue,0.0,19
390.0,pricelevel,1.0,20
390.0,revenue,0.0,20
390.0,pricelevel,1.0,21
390.0,revenue,0.0,21
390.0,pricelevel,1.0,22
390.0,revenue,0.0,22
390.0,pricelevel,1.0,23
390.0,revenue,0.0,23
390.0,pricelevel,1.0,24
390.0,revenue,0.0,24
390.0,pricelevel,1.0,25
390.0,revenue,0.0,25
390.0,pricelevel,1.0,26
390.0,revenue,0.0,26
390.0,pricelevel,1.0,27
390.0,revenue,0.0,27
390.0,pricelevel,1.0,28
390.0,revenue,0.0,28
390.0,pricelevel,1.0,29
390.0,revenue,0.0,29
390.0,pricelevel,1.0,30
390.0,revenue,0.0,30
390.0,pricelevel,1.0,31
390.0,revenue,0.0,31
391.0,pricelevel,1.0,1
